NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190001169137,2019,2307601,Limoeiro do Norte,23,CE,23,M,1,1,1,2307601.0,Limoeiro do Norte,23.0,CE,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,510.0,513.0,518.0,604.8,565.5,551.8,642.2,AABCCACBBCCCCCCDCEBBCBCDDBBCBBBDEDEDDAEEADABE,AAACEEDBADAEABABCCDBCBEACCBBEAACCAEADADDCBABA,99999ECBBBABDCBCEACEDBDBBDADCCCDEEACCEDABCEBBDBECE,DCBBDDCACDDACEBEDCCCADEBEBDDACBCBCDBBDABBBDCC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,180.0,120.0,160.0,160.0,740.0,B,D,A,B,2,C,A,B,C,A,B,B,A,A,A,B,A,A,B,A,B,C,A,B,B
190001911766,2019,2304400,Fortaleza,23,CE,19,M,1,2,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23244747.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,509.0,514.0,517.0,413.4,443.6,478.3,511.0,BBCCDAEEEBEBAACDADDBAADAEBBDDDDECCADBDBBEDCAE,EAEDDEACDEABBDCEECDCDBEBADACACADBDDCCBECEAECA,ADCDE99999BACECCEDCDEAADCEDDCCEACEDEBCDACEADBEBBEE,EBCDEADAAEAADBCCDECEADCDAECBEACDDEACEDECECDAD,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,120.0,140.0,120.0,640.0,C,D,A,B,8,B,A,B,B,A,A,B,A,A,A,B,A,A,B,B,A,B,A,A,A
190002532022,2019,2304400,Fortaleza,23,CE,16,F,1,1,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,507.0,511.0,518.0,654.3,618.4,620.6,792.9,EADCCEDBBCCECECABBEDCBCDDEDCABCCBCEAEADEADCAE,BAECABCBBBACECEEEACAEBCEDDBCBADBEECECDBBAACEB,BDABE99999BCBAADDBBCDAAEBBAECBCCBCCCEBAACDBBBDCADE,DDEBAECBCDCACECEEEDCACECEDCDCBECAADDBDAACAAAB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,200.0,200.0,200.0,160.0,920.0,F,G,D,D,3,J,A,C,D,A,A,B,B,B,A,B,A,A,C,B,B,D,A,B,B
190002530652,2019,2304400,Fortaleza,23,CE,16,M,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,0,0,1,505.0,,,518.0,373.0,,,615.9,ABCADDAABAACCBDCDAAAECCBDADEDABCDEAACDACEACDA,,,DBABAECACDDABEDAECBBCBDCCAEECAEABBDCDBCAEACDE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,,,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,,,,,,,,H,D,F,C,4,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190003123652,2019,2304400,Fortaleza,23,CE,42,F,2,3,1,2304400.0,Fortaleza,23.0,CE,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,510.0,513.0,517.0,481.5,563.4,534.8,529.6,EDCAECCADBDEADECCCBBAAEEDDBADEDBABABDAEEEDCBD,AAACEEDBAABACBACCBBECDCABCBBEECDCACCBADBBBCDE,99999DCABBBABCBDCAAECDDCBDAADCBDDEEDEEAABEEEEABAEE,AAADCACCAEBDAEBCABBDADEAAEACBBECCDAADBEBAADEB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,20.0,500.0,B,D,F,F,7,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190001669733,2019,2304400,Fortaleza,23,CE,21,F,1,1,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23070897.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,507.0,511.0,518.0,484.1,432.7,440.5,415.0,CBCCCEDCACDCCEDDDABCBCDCBCDCBBDCBDCCDEDDCCBEE,DCCCDDDCDACCBCCEBBCCBEABDCABDDBCCCCCCBABEADBB,99999DDCDDCABBCEEBEDAAEBCCCCAACCCBCCBBBCBCDBBBCCDA,BCCDADBDCEBDBDDCBDCADDCCDBBDDCAADBCDCDABBBBCD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,B,B,C,B,5,C,A,C,D,A,A,B,B,A,A,A,A,A,B,B,A,E,A,A,B
190003595300,2019,2304400,Fortaleza,23,CE,18,M,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23077808.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,509.0,514.0,516.0,432.7,542.4,519.8,619.9,ADEDEADEEABDECABDCBBADDECBDCBECCBEBEDBABECBDC,CCBCECACABCECDEEDAEEABEDCEBDBCADBDCEDADBABEDD,ABBAC99999BDCDCCEAECDADDDEEABCACDDDDBCAEEBCCBAECCE,CAEECDADDDABACCCBDBBBDCEDDBABBABBBDBBCABCEBAD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,180.0,160.0,160.0,160.0,820.0,D,C,B,C,5,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190005687925,2019,2304400,Fortaleza,23,CE,20,M,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23188510.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,508.0,512.0,516.0,484.9,521.4,543.4,448.7,ABCCDEDEEAACECDADEAECDDEABDBAEBDAACBCBAAACBAB,AADCBCBACCAEDCDAEEBCEABBAEADEBADEEEEBCBAEACAC,99999BDCBBCEABDEBEACCBCBACDEBCADABDAADBBEEBDCAEEBA,ADBECBDBACDAAADABDAAECBCAECBCACAEBCEEECDDACDB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,180.0,120.0,120.0,120.0,640.0,D,E,C,D,2,B,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
190002546137,2019,2304400,Fortaleza,23,CE,21,F,1,1,1,2304400.0,Fortaleza,23.0,CE,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,507.0,511.0,517.0,542.1,577.7,537.3,588.7,DECAACCAEBAABCABABBBDACBADABDCBBABCDABEBCECCC,DCEAABABCAAAECEEECCACACAEDBEDEBBAAECACBAECCCB,ABCAC99999DCBAEDEDAAAADECEDEDBECBCCCEBAADDCECBCCDE,ABABCCEACCBBDECBBBAEBACAEDBCDDEADEACAAEBEBDEB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,180.0,140.0,140.0,180.0,780.0,E,F,D,D,4,H,A,C,D,B,A,B,A,B,A,B,A,A,C,A,B,E,B,B,B
190005693124,2019,2304400,Fortaleza,23,CE,24,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,7,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,507.0,511.0,517.0,537.2,541.4,530.0,655.3,BDEDDCCADBEABCECACABDCBDABBACDDBCCADEBBECDCEA,EDBCABDAEBACDCECEDCDCBCBBDBECAACAAEABBCBDAECB,99999BCEEEBCBBBDDDEEDAAECBECBCDAECAEEBCCEDDEBCECBD,ACDBBAECECBEDDCCABDABDEAEEACBDDABEBCBDECABDBA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,100.0,80.0,100.0,120.0,520.0,B,B,D,D,3,C,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
190004136679,2019,2304400,Fortaleza,23,CE,43,M,0,1,1,2304400.0,Fortaleza,23.0,CE,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,509.0,514.0,515.0,440.4,523.4,516.8,432.4,CCEDDCEDDEBECDBABDCEADEDDEDEEBDCCBBCEDEBECECC,CCACAEAEECACABBEDAEABABBCDDDDCABBDCBCCDEEBCED,99999EDCADBCDDEECDBBACCDDBDEDECADAEDDDEACBCCCAAECE,DDBCDECDABACAAEDEADEADDEBAEBBDCDECDBACDABBCCE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,80.0,120.0,100.0,100.0,100.0,500.0,B,C,B,C,5,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190001949029,2019,2304400,Fortaleza,23,CE,17,F,1,3,1,2309508.0,Or\xf3s,23.0,CE,2,0,2,1.0,0,23071370.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,507.0,511.0,515.0,489.8,557.3,540.8,559.9,CAEEACDCDDACBCEDBDCAEEADEDABCDBEADCBAADADABDC,ACEEEAABABDCACAEABCAEAACBBBABADCAEDBADADAACEB,ABDDD99999BCAABDDEABDACECABEAEDCBECDEBDAADDBECBAAE,EBCAEDBCABCCACBBACAEDDBCCACEBEBCEADBDCECADDAE,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,140.0,140.0,660.0,C,C,C,C,4,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190001963851,2019,2304400,Fortaleza,23,CE,18,F,1,1,1,5002704.0,Campo Grande,50.0,MS,2,0,3,1.0,0,23245980.0,2304400.0,Fortaleza,23.0,CE,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,508.0,512.0,518.0,501.4,565.9,580.6,570.7,DCCBCDBADCACCECDCDDDCABDBDCCEABBCBCECDDACDCAD,DBAEDBDCBCEEACCBBCBCEDBBBACDBAAABBCECEBAAACBC,BBEDA99999ACABEDACBCCBBCDEABEDEDEBAADDEEECEECACDCD,CECBADCCBDEBDBCEDCBDDEBCEECECCBDACCCDDACAEDCB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,160.0,120.0,660.0,F,F,D,D,3,Q,B,E,E,C,A,B,B,B,A,B,A,B,E,B,B,D,B,A,B
190004136913,2019,2304400,Fortaleza,23,CE,17,F,1,4,1,2304400.0,Fortaleza,23.0,CE,2,0,3,1.0,0,23066709.0,2304400.0,Fortaleza,23.0,CE,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,507.0,511.0,518.0,598.9,449.0,571.1,704.6,CCCCCCCCCCCCCCCCAECDCCBDECACBBACBCEAEAAEADAAE,ECCAAAAEDADCEDDDDDDDDDDDDDDADDBBAEDCCDBDECCCB,BDABE99999CCBADDDAECDADECDAECBEEEBCDDBDCDDDADBAEEA,DBCBABCAACBACEAECEBCADACEDDEABADBACACCCDECCAB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,180.0,160.0,180.0,200.0,880.0,F,F,D,D,2,I,A,B,C,B,A,B,B,B,A,A,A,A,B,B,A,C,A,C,B
190004413170,2019,2304400,Fortaleza,23,CE,52,F,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23077808.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,509.0,514.0,515.0,383.3,469.6,431.6,534.5,CEABDCEEDADAACBDEABBAEABCAACAEBABBEABBACEBB*B,EEACCBABCBEDBDABBAEADACACDCECBCACDCECBAECAADE,99999AEAEAEDDDDBBADADABEAADEAAECABCEEACAECCCCEEEEA,EABCDAEDAAAAEBABDBBEDEBBCBABCBAABBBABE*AABCAB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,80.0,120.0,100.0,100.0,100.0,500.0,H,H,F,F,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190005682907,2019,2304400,Fortaleza,23,CE,21,F,1,3,1,2303501.0,Cascavel,23.0,CE,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,510.0,513.0,515.0,455.1,565.0,524.8,486.5,BEDEDDBDBDBEEDBABCDAADBEDDBDBBAAADACDCCEBDCCB,AEAEAEDBADABDBAACCAECCBACBBEEECCBACCEDEEDBDBD,DBDBC99999DBBEBCEAEECBDDAECCDAACEBDCCECDBAEECDCCCC,ACBABDBBBCCBDDEDCCACAEBEACDCDDEBCBADACECACCBA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,100.0,580.0,H,A,F,B,4,B,A,C,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190003282105,2019,2304400,Fortaleza,23,CE,17,M,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23221160.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,508.0,512.0,517.0,388.5,599.8,559.0,542.3,CDCDCBAEDACDEDDABEDACEBCBDDEBEDEADBBCDCDEBDCE,ABCAADBDCEEBAEDADCBBAABBEAEDEACCEEAECCCAEDCEC,BBEDA99999ABEBAEBEBECBBBDAAEACBCEDDADDEEECDDDAAEBD,CDABBEEAABDDCADBABCCADCBBACBABABBEDCABCCADBCB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,160.0,120.0,120.0,100.0,640.0,E,F,B,D,4,C,A,B,D,A,B,B,B,B,A,A,A,A,A,A,A,D,A,C,B
190001640628,2019,2304400,Fortaleza,23,CE,18,F,1,2,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23225386.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,508.0,512.0,515.0,505.1,490.3,497.8,426.9,CCECDEDEDDCDCDEADBCDBBACDABEDBAECABCDAEEBBBAA,EAAECDBECBEBECDBBAECBDBCEAEBEBCCEAEAAABADEDED,99999BAADDECBBBEDCDECBECDCABDBECBEDAADAEEBACCCDEBA,DDAACEACBAACCDEBCEACBBBBADCCDDDABBECADCBDBADB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,140.0,140.0,120.0,80.0,600.0,A,A,A,A,2,B,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A
190001136318,2019,2304400,Fortaleza,23,CE,59,M,2,3,1,2304400.0,Fortaleza,23.0,CE,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,1,1,0,,509.0,514.0,,,430.0,509.7,,,CBCBABCCBCBCBCBBBCBCBCCBBBCCBBCBCBCCB*DBB*BBC,ABBBD99999AABBEABDEBAADDBDCBCCCCB.*BCCBCBBCCBCCBCC,,0,,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,,1.0,80.0,160.0,80.0,80.0,0.0,400.0,B,C,A,A,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A
